,location,population,total_cases,relative_day,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,target
3468,Sri Lanka,21413250.0,690,34,20,38,52,42,61,65,31,30,16,25,15
3469,Sudan,43849269.0,275,9,34,0,26,15,33,22,12,39,24,38,43
3470,Sudan,43849269.0,318,10,0,26,15,33,22,12,39,24,38,43,57
3471,Sudan,43849269.0,375,11,26,15,33,22,12,39,24,38,43,57,67
3472,Sudan,43849269.0,442,12,15,33,22,12,39,24,38,43,57,67,0
3473,Sudan,43849269.0,442,13,33,22,12,39,24,38,43,57,67,0,150
3474,Sweden,10099270.0,1623,9,136,158,155,149,108,89,46,134,122,200,123
3475,Sweden,10099270.0,1746,10,158,155,149,108,89,46,134,122,200,123,160
3476,Sweden,10099270.0,1906,11,155,149,108,89,46,134,122,200,123,160,110
3477,Sweden,10099270.0,2016,12,149,108,89,46,134,122,200,123,160,110,256
3478,Sweden,10099270.0,2272,13,108,89,46,134,122,200,123,160,110,256,238
3479,Sweden,10099270.0,2510,14,89,46,134,122,200,123,160,110,256,238,296
3480,Sweden,10099270.0,2806,15,46,134,122,200,123,160,110,256,238,296,240
3481,Sweden,10099270.0,3046,16,134,122,200,123,160,110,256,238,296,240,401
3482,Sweden,10099270.0,3447,17,122,200,123,160,110,256,238,296,240,401,253
3483,Sweden,10099270.0,3700,18,200,123,160,110,256,238,296,240,401,253,328
3484,Sweden,10099270.0,4028,19,123,160,110,256,238,296,240,401,253,328,407
3485,Sweden,10099270.0,4435,20,160,110,256,238,296,240,401,253,328,407,512
3486,Sweden,10099270.0,4947,21,110,256,238,296,240,401,253,328,407,512,519
3487,Sweden,10099270.0,5466,22,256,238,296,240,401,253,328,407,512,519,612
3488,Sweden,10099270.0,6078,23,238,296,240,401,253,328,407,512,519,612,365
3489,Sweden,10099270.0,6443,24,296,240,401,253,328,407,512,519,612,365,387
3490,Sweden,10099270.0,6830,25,240,401,253,328,407,512,519,612,365,387,376
3491,Sweden,10099270.0,7206,26,401,253,328,407,512,519,612,365,387,376,487
3492,Sweden,10099270.0,7693,27,253,328,407,512,519,612,365,387,376,487,726
3493,Sweden,10099270.0,8419,28,328,407,512,519,612,365,387,376,487,726,722
3494,Sweden,10099270.0,9141,29,407,512,519,612,365,387,376,487,726,722,544
3495,Sweden,10099270.0,9685,30,512,519,612,365,387,376,487,726,722,544,466
3496,Sweden,10099270.0,10151,31,519,612,365,387,376,487,726,722,544,466,332
3497,Sweden,10099270.0,10483,32,612,365,387,376,487,726,722,544,466,332,465
3498,Sweden,10099270.0,10948,33,365,387,376,487,726,722,544,466,332,465,497
3499,Sweden,10099270.0,11445,34,387,376,487,726,722,544,466,332,465,497,482
3500,Sweden,10099270.0,11927,35,376,487,726,722,544,466,332,465,497,482,613
3501,Sweden,10099270.0,12540,36,487,726,722,544,466,332,465,497,482,613,676
3502,Sweden,10099270.0,13216,37,726,722,544,466,332,465,497,482,613,676,606
3503,Sweden,10099270.0,13822,38,722,544,466,332,465,497,482,613,676,606,563
3504,Sweden,10099270.0,14385,39,544,466,332,465,497,482,613,676,606,563,392
3505,Sweden,10099270.0,14777,40,466,332,465,497,482,613,676,606,563,392,545
3506,Sweden,10099270.0,15322,41,332,465,497,482,613,676,606,563,392,545,682
3507,Sweden,10099270.0,16004,42,465,497,482,613,676,606,563,392,545,682,751
3508,Sweden,10099270.0,16755,43,497,482,613,676,606,563,392,545,682,751,812
3509,Sweden,10099270.0,17567,44,482,613,676,606,563,392,545,682,751,812,610
3510,Sweden,10099270.0,18177,45,613,676,606,563,392,545,682,751,812,610,463
3511,Sweden,10099270.0,18640,46,676,606,563,392,545,682,751,812,610,463,286
3512,Sweden,10099270.0,18926,47,606,563,392,545,682,751,812,610,463,286,695
3513,Sweden,10099270.0,19621,48,563,392,545,682,751,812,610,463,286,695,681
3514,Sweden,10099270.0,20302,49,392,545,682,751,812,610,463,286,695,681,790
3515,Sweden,10099270.0,21092,50,545,682,751,812,610,463,286,695,681,790,428
3516,Sweden,10099270.0,21520,51,682,751,812,610,463,286,695,681,790,428,562
3517,Switzerland,8654618.0,1359,9,30,122,55,68,42,116,152,212,267,238,841
3518,Switzerland,8654618.0,2200,10,122,55,68,42,116,152,212,267,238,841,0
3519,Switzerland,8654618.0,2200,11,55,68,42,116,152,212,267,238,841,0,450
3520,Switzerland,8654618.0,2650,12,68,42,116,152,212,267,238,841,0,450,360
3521,Switzerland,8654618.0,3010,13,42,116,152,212,267,238,841,0,450,360,878
3522,Switzerland,8654618.0,3888,14,116,152,212,267,238,841,0,450,360,878,952
3523,Switzerland,8654618.0,4840,15,152,212,267,238,841,0,450,360,878,952,1237
3524,Switzerland,8654618.0,6077,16,212,267,238,841,0,450,360,878,952,1237,894
3525,Switzerland,8654618.0,6971,17,267,238,841,0,450,360,878,952,1237,894,1044
3526,Switzerland,8654618.0,8015,18,238,841,0,450,360,878,952,1237,894,1044,774
3527,Switzerland,8654618.0,8789,19,841,0,450,360,878,952,1237,894,1044,774,925
3528,Switzerland,8654618.0,9714,20,0,450,360,878,952,1237,894,1044,774,925,1000
3529,Switzerland,8654618.0,10714,21,450,360,878,952,1237,894,1044,774,925,1000,1390
3530,Switzerland,8654618.0,12104,22,360,878,952,1237,894,1044,774,925,1000,1390,1048
3531,Switzerland,8654618.0,13152,23,878,952,1237,894,1044,774,925,1000,1390,1048,1122
3532,Switzerland,8654618.0,14274,24,952,1237,894,1044,774,925,1000,1390,1048,1122,1138
3533,Switzerland,8654618.0,15412,25,1237,894,1044,774,925,1000,1390,1048,1122,1138,696
3534,Switzerland,8654618.0,16108,26,894,1044,774,925,1000,1390,1048,1122,1138,696,962
3535,Switzerland,8654618.0,17070,27,1044,774,925,1000,1390,1048,1122,1138,696,962,1124
3536,Switzerland,8654618.0,18194,28,774,925,1000,1390,1048,1122,1138,696,962,1124,1033
3537,Switzerland,8654618.0,19227,29,925,1000,1390,1048,1122,1138,696,962,1124,1033,974
3538,Switzerland,8654618.0,20201,30,1000,1390,1048,1122,1138,696,962,1124,1033,974,821
3539,Switzerland,8654618.0,21022,31,1390,1048,1122,1138,696,962,1124,1033,974,821,552
3540,Switzerland,8654618.0,21574,32,1048,1122,1138,696,962,1124,1033,974,821,552,590
3541,Switzerland,8654618.0,22164,33,1122,1138,696,962,1124,1033,974,821,552,590,546
3542,Switzerland,8654618.0,22710,34,1138,696,962,1124,1033,974,821,552,590,546,785
3543,Switzerland,8654618.0,23495,35,696,962,1124,1033,974,821,552,590,546,785,733
3544,Switzerland,8654618.0,24228,36,962,1124,1033,974,821,552,590,546,785,733,592
3545,Switzerland,8654618.0,24820,37,1124,1033,974,821,552,590,546,785,733,592,400
3546,Switzerland,8654618.0,25220,38,1033,974,821,552,590,546,785,733,592,400,279
3547,Switzerland,8654618.0,25499,39,974,821,552,590,546,785,733,592,400,279,254
3548,Switzerland,8654618.0,25753,40,821,552,590,546,785,733,592,400,279,254,583
3549,Switzerland,8654618.0,26336,41,552,590,546,785,733,592,400,279,254,583,315
3550,Switzerland,8654618.0,26651,42,590,546,785,733,592,400,279,254,583,315,346
3551,Switzerland,8654618.0,26997,43,546,785,733,592,400,279,254,583,315,346,325
3552,Switzerland,8654618.0,27322,44,785,733,592,400,279,254,583,315,346,325,336
3553,Switzerland,8654618.0,27658,45,733,592,400,279,254,583,315,346,325,336,168
3554,Switzerland,8654618.0,27826,46,592,400,279,254,583,315,346,325,336,168,155
3555,Switzerland,8654618.0,27981,47,400,279,254,583,315,346,325,336,168,155,205
3556,Switzerland,8654618.0,28186,48,279,254,583,315,346,325,336,168,155,205,228
3557,Switzerland,8654618.0,28414,49,254,583,315,346,325,336,168,155,205,228,181
3558,Switzerland,8654618.0,28595,50,583,315,346,325,336,168,155,205,228,181,216
3559,Switzerland,8654618.0,28811,51,315,346,325,336,168,155,205,228,181,216,167
3560,Switzerland,8654618.0,28978,52,346,325,336,168,155,205,228,181,216,167,103
3561,Switzerland,8654618.0,29081,53,325,336,168,155,205,228,181,216,167,103,100
3562,Switzerland,8654618.0,29181,54,336,168,155,205,228,181,216,167,103,100,143
3563,Switzerland,8654618.0,29324,55,168,155,205,228,181,216,167,103,100,143,179
3564,Switzerland,8654618.0,29503,56,155,205,228,181,216,167,103,100,143,179,119
3565,Switzerland,8654618.0,29622,57,205,228,181,216,167,103,100,143,179,119,112
3566,Tanzania,59734213.0,285,9,7,35,6,53,1,22,0,84,31,0,15
3567,Tanzania,59734213.0,300,10,35,6,53,1,22,0,84,31,0,15,0
3568,Tanzania,59734213.0,300,11,6,53,1,22,0,84,31,0,15,0,0
3569,Tanzania,59734213.0,300,12,53,1,22,0,84,31,0,15,0,0,0
3570,Tanzania,59734213.0,300,13,1,22,0,84,31,0,15,0,0,0,6
3571,Tanzania,59734213.0,306,14,22,0,84,31,0,15,0,0,0,6,174
3572,Tanzania,59734213.0,480,15,0,84,31,0,15,0,0,0,6,174,0
3573,Tanzania,59734213.0,480,16,84,31,0,15,0,0,0,6,174,0,0
3574,Tanzania,59734213.0,480,17,31,0,15,0,0,0,6,174,0,0,0
3575,Thailand,69799978.0,212,9,3,9,11,12,0,32,63,0,0,35,154
3576,Thailand,69799978.0,366,10,9,11,12,0,32,63,0,0,35,154,233
3577,Thailand,69799978.0,599,11,11,12,0,32,63,0,0,35,154,233,122
3578,Thailand,69799978.0,721,12,12,0,32,63,0,0,35,154,233,122,106
3579,Thailand,69799978.0,827,13,0,32,63,0,0,35,154,233,122,106,107
3580,Thailand,69799978.0,934,14,32,63,0,0,35,154,233,122,106,107,111
3581,Thailand,69799978.0,1045,15,63,0,0,35,154,233,122,106,107,111,91
3582,Thailand,69799978.0,1136,16,0,0,35,154,233,122,106,107,111,91,0
3583,Thailand,69799978.0,1136,17,0,35,154,233,122,106,107,111,91,0,109
3584,Thailand,69799978.0,1245,18,35,154,233,122,106,107,111,91,0,109,143
3585,Thailand,69799978.0,1388,19,154,233,122,106,107,111,91,0,109,143,263
3586,Thailand,69799978.0,1651,20,233,122,106,107,111,91,0,109,143,263,0
3587,Thailand,69799978.0,1651,21,122,106,107,111,91,0,109,143,263,0,120
3588,Thailand,69799978.0,1771,22,106,107,111,91,0,109,143,263,0,120,104
3589,Thailand,69799978.0,1875,23,107,111,91,0,109,143,263,0,120,104,103
3590,Thailand,69799978.0,1978,24,111,91,0,109,143,263,0,120,104,103,191
3591,Thailand,69799978.0,2169,25,91,0,109,143,263,0,120,104,103,191,51
3592,Thailand,69799978.0,2220,26,0,109,143,263,0,120,104,103,191,51,38
3593,Thailand,69799978.0,2258,27,109,143,263,0,120,104,103,191,51,38,111
3594,Thailand,69799978.0,2369,28,143,263,0,120,104,103,191,51,38,111,54
3595,Thailand,69799978.0,2423,29,263,0,120,104,103,191,51,38,111,54,50
3596,Thailand,69799978.0,2473,30,0,120,104,103,191,51,38,111,54,50,45
3597,Thailand,69799978.0,2518,31,120,104,103,191,51,38,111,54,50,45,33
3598,Thailand,69799978.0,2551,32,104,103,191,51,38,111,54,50,45,33,28
3599,Thailand,69799978.0,2579,33,103,191,51,38,111,54,50,45,33,28,34
3600,Thailand,69799978.0,2613,34,191,51,38,111,54,50,45,33,28,34,30
3601,Thailand,69799978.0,2643,35,51,38,111,54,50,45,33,28,34,30,29
3602,Thailand,69799978.0,2672,36,38,111,54,50,45,33,28,34,30,29,28
3603,Thailand,69799978.0,2700,37,111,54,50,45,33,28,34,30,29,28,0
3604,Thailand,69799978.0,2700,38,54,50,45,33,28,34,30,29,28,0,33
3605,Thailand,69799978.0,2733,39,50,45,33,28,34,30,29,28,0,33,32
3606,Thailand,69799978.0,2765,40,45,33,28,34,30,29,28,0,33,32,27
3607,Thailand,69799978.0,2792,41,33,28,34,30,29,28,0,33,32,27,19
3608,Thailand,69799978.0,2811,42,28,34,30,29,28,0,33,32,27,19,28
3609,Thailand,69799978.0,2839,43,34,30,29,28,0,33,32,27,19,28,0
3610,Thailand,69799978.0,2839,44,30,29,28,0,33,32,27,19,28,0,15
3611,Thailand,69799978.0,2854,45,29,28,0,33,32,27,19,28,0,15,68
3612,Thailand,69799978.0,2922,46,28,0,33,32,27,19,28,0,15,68,0
3613,Thailand,69799978.0,2922,47,0,33,32,27,19,28,0,15,68,0,16
3614,Thailand,69799978.0,2938,48,33,32,27,19,28,0,15,68,0,16,0
3615,Thailand,69799978.0,2938,49,32,27,19,28,0,15,68,0,16,0,16
3616,Thailand,69799978.0,2954,50,27,19,28,0,15,68,0,16,0,16,6
3617,Thailand,69799978.0,2960,51,19,28,0,15,68,0,16,0,16,6,0
3618,Thailand,69799978.0,2960,52,28,0,15,68,0,16,0,16,6,0,6
3619,Togo,8278737.0,81,9,14,7,5,3,3,0,0,1,0,4,0
3620,Togo,8278737.0,81,10,7,5,3,3,0,0,1,0,4,0,2
3621,Togo,8278737.0,83,11,5,3,3,0,0,1,0,4,0,2,1
3622,Togo,8278737.0,84,12,3,3,0,0,1,0,4,0,2,1,0
3623,Togo,8278737.0,84,13,3,0,0,1,0,4,0,2,1,0,0
3624,Togo,8278737.0,84,14,0,0,1,0,4,0,2,1,0,0,2
3625,Togo,8278737.0,86,15,0,1,0,4,0,2,1,0,0,2,2
3626,Togo,8278737.0,88,16,1,0,4,0,2,1,0,0,2,2,0
3627,Togo,8278737.0,88,17,0,4,0,2,1,0,0,2,2,0,2
3628,Togo,8278737.0,90,18,4,0,2,1,0,0,2,2,0,2,6
3629,Togo,8278737.0,96,19,0,2,1,0,0,2,2,0,2,6,2
3630,Togo,8278737.0,98,20,2,1,0,0,2,2,0,2,6,2,1
3631,Togo,8278737.0,99,21,1,0,0,2,2,0,2,6,2,1,0
3632,Togo,8278737.0,99,22,0,0,2,2,0,2,6,2,1,0,10
3633,Togo,8278737.0,109,23,0,2,2,0,2,6,2,1,0,10,7
3634,Togo,8278737.0,116,24,2,2,0,2,6,2,1,0,10,7,7
3635,Togo,8278737.0,123,25,2,0,2,6,2,1,0,10,7,7,0
3636,Trinidad and Tobago,1399491.0,100,9,3,5,1,8,4,7,2,2,8,3,3
3637,Trinidad and Tobago,1399491.0,103,10,5,1,8,4,7,2,2,8,3,3,1
3638,Trinidad and Tobago,1399491.0,104,11,1,8,4,7,2,2,8,3,3,1,1
3639,Trinidad and Tobago,1399491.0,105,12,8,4,7,2,2,8,3,3,1,1,2
3640,Trinidad and Tobago,1399491.0,107,13,4,7,2,2,8,3,3,1,1,2,0
3641,Trinidad and Tobago,1399491.0,107,14,7,2,2,8,3,3,1,1,2,0,2
3642,Trinidad and Tobago,1399491.0,109,15,2,2,8,3,3,1,1,2,0,2,0
3643,Trinidad and Tobago,1399491.0,109,16,2,8,3,3,1,1,2,0,2,0,3
3644,Trinidad and Tobago,1399491.0,112,17,8,3,3,1,1,2,0,2,0,3,1
3645,Trinidad and Tobago,1399491.0,113,18,3,3,1,1,2,0,2,0,3,1,0
3646,Trinidad and Tobago,1399491.0,113,19,3,1,1,2,0,2,0,3,1,0,0
3647,Trinidad and Tobago,1399491.0,113,20,1,1,2,0,2,0,3,1,0,0,1
3648,Trinidad and Tobago,1399491.0,114,21,1,2,0,2,0,3,1,0,0,1,0
3649,Trinidad and Tobago,1399491.0,114,22,2,0,2,0,3,1,0,0,1,0,0
3650,Trinidad and Tobago,1399491.0,114,23,0,2,0,3,1,0,0,1,0,0,0
3651,Trinidad and Tobago,1399491.0,114,24,2,0,3,1,0,0,1,0,0,0,0
3652,Trinidad and Tobago,1399491.0,114,25,0,3,1,0,0,1,0,0,0,0,0
3653,Trinidad and Tobago,1399491.0,114,26,3,1,0,0,1,0,0,0,0,0,1
3654,Trinidad and Tobago,1399491.0,115,27,1,0,0,1,0,0,0,0,0,1,0
3655,Trinidad and Tobago,1399491.0,115,28,0,0,1,0,0,0,0,0,1,0,0
3656,Trinidad and Tobago,1399491.0,115,29,0,1,0,0,0,0,0,1,0,0,0
3657,Trinidad and Tobago,1399491.0,115,30,1,0,0,0,0,0,1,0,0,0,0
3658,Trinidad and Tobago,1399491.0,115,31,0,0,0,0,0,1,0,0,0,0,1
3659,Trinidad and Tobago,1399491.0,116,32,0,0,0,0,1,0,0,0,0,1,0
3660,Trinidad and Tobago,1399491.0,116,33,0,0,0,1,0,0,0,0,1,0,0
3661,Trinidad and Tobago,1399491.0,116,34,0,0,1,0,0,0,0,1,0,0,0
3662,Trinidad and Tobago,1399491.0,116,35,0,1,0,0,0,0,1,0,0,0,0
3663,Trinidad and Tobago,1399491.0,116,36,1,0,0,0,0,1,0,0,0,0,0
3664,Trinidad and Tobago,1399491.0,116,37,0,0,0,0,1,0,0,0,0,0,0
3665,Tunisia,11818618.0,278,9,15,6,15,14,25,59,0,54,0,51,34
3666,Tunisia,11818618.0,312,10,6,15,14,25,59,0,54,0,51,34,50
3667,Tunisia,11818618.0,362,11,15,14,25,59,0,54,0,51,34,50,32
3668,Tunisia,11818618.0,394,12,14,25,59,0,54,0,51,34,50,32,61
3669,Tunisia,11818618.0,455,13,25,59,0,54,0,51,34,50,32,61,0
3670,Tunisia,11818618.0,455,14,59,0,54,0,51,34,50,32,61,0,40
3671,Tunisia,11818618.0,495,15,0,54,0,51,34,50,32,61,0,40,58
3672,Tunisia,11818618.0,553,16,54,0,51,34,50,32,61,0,40,58,21
3673,Tunisia,11818618.0,574,17,0,51,34,50,32,61,0,40,58,21,22
3674,Tunisia,11818618.0,596,18,51,34,50,32,61,0,40,58,21,22,27
3675,Tunisia,11818618.0,623,19,34,50,32,61,0,40,58,21,22,27,20
3676,Tunisia,11818618.0,643,20,50,32,61,0,40,58,21,22,27,20,28
3677,Tunisia,11818618.0,671,21,32,61,0,40,58,21,22,27,20,28,14
3678,Tunisia,11818618.0,685,22,61,0,40,58,21,22,27,20,28,14,22
3679,Tunisia,11818618.0,707,23,0,40,58,21,22,27,20,28,14,22,19
3680,Tunisia,11818618.0,726,24,40,58,21,22,27,20,28,14,22,19,21
3681,Tunisia,11818618.0,747,25,58,21,22,27,20,28,14,22,19,21,33
3682,Tunisia,11818618.0,780,26,21,22,27,20,28,14,22,19,21,33,42
3683,Tunisia,11818618.0,822,27,22,27,20,28,14,22,19,21,33,42,42
3684,Tunisia,11818618.0,864,28,27,20,28,14,22,19,21,33,42,42,2
3685,Tunisia,11818618.0,866,29,20,28,14,22,19,21,33,42,42,2,13
3686,Tunisia,11818618.0,879,30,28,14,22,19,21,33,42,42,2,13,5
3687,Tunisia,11818618.0,884,31,14,22,19,21,33,42,42,2,13,5,17
3688,Tunisia,11818618.0,901,32,22,19,21,33,42,42,2,13,5,17,0
3689,Tunisia,11818618.0,901,33,19,21,33,42,42,2,13,5,17,0,17
3690,Tunisia,11818618.0,918,34,21,33,42,42,2,13,5,17,0,17,4
3691,Tunisia,11818618.0,922,35,33,42,42,2,13,5,17,0,17,4,17
3692,Tunisia,11818618.0,939,36,42,42,2,13,5,17,0,17,4,17,10
3693,Tunisia,11818618.0,949,37,42,2,13,5,17,0,17,4,17,10,18
3694,Tunisia,11818618.0,967,38,2,13,5,17,0,17,4,17,10,18,8
3695,Tunisia,11818618.0,975,39,13,5,17,0,17,4,17,10,18,8,5
3696,Tunisia,11818618.0,980,40,5,17,0,17,4,17,10,18,8,5,14
3697,Tunisia,11818618.0,994,41,17,0,17,4,17,10,18,8,5,14,4
3698,Tunisia,11818618.0,998,42,0,17,4,17,10,18,8,5,14,4,11
3699,Turkey,84339067.0,5698,9,93,168,311,277,289,293,343,561,1196,2069,1704
3700,Turkey,84339067.0,7402,10,168,311,277,289,293,343,561,1196,2069,1704,1815
3701,Turkey,84339067.0,9217,11,311,277,289,293,343,561,1196,2069,1704,1815,1610
3702,Turkey,84339067.0,10827,12,277,289,293,343,561,1196,2069,1704,1815,1610,2704
3703,Turkey,84339067.0,13531,13,289,293,343,561,1196,2069,1704,1815,1610,2704,2148
3704,Turkey,84339067.0,15679,14,293,343,561,1196,2069,1704,1815,1610,2704,2148,2456
3705,Turkey,84339067.0,18135,15,343,561,1196,2069,1704,1815,1610,2704,2148,2456,2786
3706,Turkey,84339067.0,20921,16,561,1196,2069,1704,1815,1610,2704,2148,2456,2786,3013
3707,Turkey,84339067.0,23934,17,1196,2069,1704,1815,1610,2704,2148,2456,2786,3013,3135
3708,Turkey,84339067.0,27069,18,2069,1704,1815,1610,2704,2148,2456,2786,3013,3135,3148
3709,Turkey,84339067.0,30217,19,1704,1815,1610,2704,2148,2456,2786,3013,3135,3148,3892
3710,Turkey,84339067.0,34109,20,1815,1610,2704,2148,2456,2786,3013,3135,3148,3892,4117
3711,Turkey,84339067.0,38226,21,1610,2704,2148,2456,2786,3013,3135,3148,3892,4117,4056
3712,Turkey,84339067.0,42282,22,2704,2148,2456,2786,3013,3135,3148,3892,4117,4056,4747
3713,Turkey,84339067.0,47029,23,2148,2456,2786,3013,3135,3148,3892,4117,4056,4747,5138
3714,Turkey,84339067.0,52167,24,2456,2786,3013,3135,3148,3892,4117,4056,4747,5138,4789
3715,Turkey,84339067.0,56956,25,2786,3013,3135,3148,3892,4117,4056,4747,5138,4789,4093
3716,Turkey,84339067.0,61049,26,3013,3135,3148,3892,4117,4056,4747,5138,4789,4093,4062
3717,Turkey,84339067.0,65111,27,3135,3148,3892,4117,4056,4747,5138,4789,4093,4062,4281
3718,Turkey,84339067.0,69392,28,3148,3892,4117,4056,4747,5138,4789,4093,4062,4281,4801
3719,Turkey,84339067.0,74193,29,3892,4117,4056,4747,5138,4789,4093,4062,4281,4801,4353
3720,Turkey,84339067.0,78546,30,4117,4056,4747,5138,4789,4093,4062,4281,4801,4353,3783
3721,Turkey,84339067.0,82329,31,4056,4747,5138,4789,4093,4062,4281,4801,4353,3783,3977
3722,Turkey,84339067.0,86306,32,4747,5138,4789,4093,4062,4281,4801,4353,3783,3977,4674
3723,Turkey,84339067.0,90980,33,5138,4789,4093,4062,4281,4801,4353,3783,3977,4674,4611
3724,Turkey,84339067.0,95591,34,4789,4093,4062,4281,4801,4353,3783,3977,4674,4611,3083
3725,Turkey,84339067.0,98674,35,4093,4062,4281,4801,4353,3783,3977,4674,4611,3083,3116
3726,Turkey,84339067.0,101790,36,4062,4281,4801,4353,3783,3977,4674,4611,3083,3116,3122
3727,Turkey,84339067.0,104912,37,4281,4801,4353,3783,3977,4674,4611,3083,3116,3122,2861
3728,Turkey,84339067.0,107773,38,4801,4353,3783,3977,4674,4611,3083,3116,3122,2861,2357
3729,Turkey,84339067.0,110130,39,4353,3783,3977,4674,4611,3083,3116,3122,2861,2357,2131
3730,Turkey,84339067.0,112261,40,3783,3977,4674,4611,3083,3116,3122,2861,2357,2131,2392
3731,Turkey,84339067.0,114653,41,3977,4674,4611,3083,3116,3122,2861,2357,2131,2392,2936
3732,Turkey,84339067.0,117589,42,4674,4611,3083,3116,3122,2861,2357,2131,2392,2936,2615
3733,Turkey,84339067.0,120204,43,4611,3083,3116,3122,2861,2357,2131,2392,2936,2615,2188
3734,Turkey,84339067.0,122392,44,3083,3116,3122,2861,2357,2131,2392,2936,2615,2188,1983
3735,Ukraine,43733759.0,794,9,26,11,29,43,62,93,107,62,69,245,10
3736,Ukraine,43733759.0,804,10,11,29,43,62,93,107,62,69,245,10,183
3737,Ukraine,43733759.0,987,11,29,43,62,93,107,62,69,245,10,183,109
3738,Ukraine,43733759.0,1096,12,43,62,93,107,62,69,245,10,183,109,155
3739,Ukraine,43733759.0,1251,13,62,93,107,62,69,245,10,183,109,155,68
3740,Ukraine,43733759.0,1319,14,93,107,62,69,245,10,183,109,155,68,143
3741,Ukraine,43733759.0,1462,15,107,62,69,245,10,183,109,155,68,143,206
3742,Ukraine,43733759.0,1668,16,62,69,245,10,183,109,155,68,143,206,224
3743,Ukraine,43733759.0,1892,17,69,245,10,183,109,155,68,143,206,224,311
3744,Ukraine,43733759.0,2203,18,245,10,183,109,155,68,143,206,224,311,308
3745,Ukraine,43733759.0,2511,19,10,183,109,155,68,143,206,224,311,308,266
3746,Ukraine,43733759.0,2777,20,183,109,155,68,143,206,224,311,308,266,325
3747,Ukraine,43733759.0,3102,21,109,155,68,143,206,224,311,308,266,325,270
3748,Ukraine,43733759.0,3372,22,155,68,143,206,224,311,308,266,325,270,789
3749,Ukraine,43733759.0,4161,23,68,143,206,224,311,308,266,325,270,789,301
3750,Ukraine,43733759.0,4462,24,143,206,224,311,308,266,325,270,789,301,644
3751,Ukraine,43733759.0,5106,25,206,224,311,308,266,325,270,789,301,644,343
3752,Ukraine,43733759.0,5449,26,224,311,308,266,325,270,789,301,644,343,261
3753,Ukraine,43733759.0,5710,27,311,308,266,325,270,789,301,644,343,261,415
3754,Ukraine,43733759.0,6125,28,308,266,325,270,789,301,644,343,261,415,467
3755,Ukraine,43733759.0,6592,29,266,325,270,789,301,644,343,261,415,467,578
3756,Ukraine,43733759.0,7170,30,325,270,789,301,644,343,261,415,467,578,477
3757,Ukraine,43733759.0,7647,31,270,789,301,644,343,261,415,467,578,477,478
3758,Ukraine,43733759.0,8125,32,789,301,644,343,261,415,467,578,477,478,492
3759,Ukraine,43733759.0,8617,33,301,644,343,261,415,467,578,477,478,492,392
3760,Ukraine,43733759.0,9009,34,644,343,261,415,467,578,477,478,492,392,0
3761,Ukraine,43733759.0,9009,35,343,261,415,467,578,477,478,492,392,0,401
3762,Ukraine,43733759.0,9410,36,261,415,467,578,477,478,492,392,0,401,456
3763,Ukraine,43733759.0,9866,37,415,467,578,477,478,492,392,0,401,456,0
3764,Ukraine,43733759.0,9866,38,467,578,477,478,492,392,0,401,456,0,1545
3765,Ukraine,43733759.0,11411,39,578,477,478,492,392,0,401,456,0,1545,0
3766,United Arab Emirates,9890400.0,611,9,13,0,45,50,85,0,72,63,0,143,53
3767,United Arab Emirates,9890400.0,664,10,0,45,50,85,0,72,63,0,143,53,0
3768,United Arab Emirates,9890400.0,664,11,45,50,85,0,72,63,0,143,53,0,360
3769,United Arab Emirates,9890400.0,1024,12,50,85,0,72,63,0,143,53,0,360,0
3770,United Arab Emirates,9890400.0,1024,13,85,0,72,63,0,143,53,0,360,0,481
3771,United Arab Emirates,9890400.0,1505,14,0,72,63,0,143,53,0,360,0,481,294
3772,United Arab Emirates,9890400.0,1799,15,72,63,0,143,53,0,360,0,481,294,277
3773,United Arab Emirates,9890400.0,2076,16,63,0,143,53,0,360,0,481,294,277,283
3774,United Arab Emirates,9890400.0,2359,17,0,143,53,0,360,0,481,294,277,283,300
3775,United Arab Emirates,9890400.0,2659,18,143,53,0,360,0,481,294,277,283,300,331
3776,United Arab Emirates,9890400.0,2990,19,53,0,360,0,481,294,277,283,300,331,370
3777,United Arab Emirates,9890400.0,3360,20,0,360,0,481,294,277,283,300,331,370,376
3778,United Arab Emirates,9890400.0,3736,21,360,0,481,294,277,283,300,331,370,376,387
3779,United Arab Emirates,9890400.0,4123,22,0,481,294,277,283,300,331,370,376,387,398
3780,United Arab Emirates,9890400.0,4521,23,481,294,277,283,300,331,370,376,387,398,412
