date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-04-07,Albania,16,1,377,22,Albania,Europe,2020.0,2877800.0,0.00013100284939884633,7.64472861213427e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-08,Albania,6,0,383,22,Albania,Europe,2020.0,2877800.0,0.00013308777538397387,7.64472861213427e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-09,Albania,17,0,400,22,Albania,Europe,2020.0,2877800.0,0.00013899506567516853,7.64472861213427e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-10,Albania,9,1,409,23,Albania,Europe,2020.0,2877800.0,0.00014212245465285983,7.99221627632219e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-11,Albania,7,0,416,23,Albania,Europe,2020.0,2877800.0,0.00014455486830217528,7.99221627632219e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-12,Albania,17,0,433,23,Albania,Europe,2020.0,2877800.0,0.00015046215859336993,7.99221627632219e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-13,Albania,13,0,446,23,Albania,Europe,2020.0,2877800.0,0.00015497949822781292,7.99221627632219e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-14,Albania,21,0,467,23,Albania,Europe,2020.0,2877800.0,0.00016227673917575927,7.99221627632219e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-15,Albania,8,1,475,24,Albania,Europe,2020.0,2877800.0,0.00016505664048926263,8.339703940510111e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-16,Albania,19,1,494,25,Albania,Europe,2020.0,2877800.0,0.00017165890610883314,8.687191604698033e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-17,Albania,24,1,518,26,Albania,Europe,2020.0,2877800.0,0.00017999861004934324,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-18,Albania,21,0,539,26,Albania,Europe,2020.0,2877800.0,0.0001872958509972896,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-19,Albania,9,0,548,26,Albania,Europe,2020.0,2877800.0,0.0001904232399749809,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-20,Albania,14,0,562,26,Albania,Europe,2020.0,2877800.0,0.0001952880672736118,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-21,Albania,22,0,584,26,Albania,Europe,2020.0,2877800.0,0.00020293279588574605,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-22,Albania,25,0,609,26,Albania,Europe,2020.0,2877800.0,0.0002116199874904441,9.034679268885955e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-23,Albania,25,1,634,27,Albania,Europe,2020.0,2877800.0,0.00022030717909514214,9.382166933073876e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-24,Albania,29,0,663,27,Albania,Europe,2020.0,2877800.0,0.00023038432135659184,9.382166933073876e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-25,Albania,15,0,678,27,Albania,Europe,2020.0,2877800.0,0.00023559663631941065,9.382166933073876e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-26,Albania,34,0,712,27,Albania,Europe,2020.0,2877800.0,0.00024741121690179997,9.382166933073876e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-27,Albania,14,1,726,28,Albania,Europe,2020.0,2877800.0,0.00025227604420043087,9.729654597261796e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-28,Albania,10,0,736,28,Albania,Europe,2020.0,2877800.0,0.0002557509208423101,9.729654597261796e-06,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-29,Albania,14,2,750,30,Albania,Europe,2020.0,2877800.0,0.000260615748140941,1.042462992563764e-05,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-04-30,Albania,16,1,766,31,Albania,Europe,2020.0,2877800.0,0.00026617555076794775,1.0772117589825561e-05,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-05-01,Albania,7,0,773,31,Albania,Europe,2020.0,2877800.0,0.0002686079644172632,1.0772117589825561e-05,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-05-02,Albania,9,0,782,31,Albania,Europe,2020.0,2877800.0,0.00027173535339495447,1.0772117589825561e-05,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2020-05-03,Albania,7,0,789,31,Albania,Europe,2020.0,2877800.0,0.0002741677670442699,1.0772117589825561e-05,1.97876331208568,15102500898.238,4860.0,106.99342,97.44221,78.458,2866376.0
2019-12-31,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-01,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-02,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-03,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-04,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-05,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-06,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-07,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-08,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-09,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-10,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-11,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-12,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-13,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-14,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-15,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-16,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-17,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-18,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-19,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-20,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-21,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-22,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-23,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-24,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-25,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-26,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-27,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-28,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-29,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-30,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-01-31,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-01,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-02,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-03,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-04,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-05,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-06,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-07,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-08,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-09,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-10,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-11,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-12,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-13,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-14,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-15,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-16,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-17,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-18,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-19,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-20,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-21,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-22,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-23,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-24,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-25,Algeria,0,0,0,0,Algeria,Africa,2020.0,43851043.0,0.0,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-26,Algeria,1,0,1,0,Algeria,Africa,2020.0,43851043.0,2.280447468490088e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-27,Algeria,0,0,1,0,Algeria,Africa,2020.0,43851043.0,2.280447468490088e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-28,Algeria,0,0,1,0,Algeria,Africa,2020.0,43851043.0,2.280447468490088e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-02-29,Algeria,0,0,1,0,Algeria,Africa,2020.0,43851043.0,2.280447468490088e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-01,Algeria,2,0,3,0,Algeria,Africa,2020.0,43851043.0,6.841342405470264e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-02,Algeria,0,0,3,0,Algeria,Africa,2020.0,43851043.0,6.841342405470264e-08,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-04,Algeria,2,0,5,0,Algeria,Africa,2020.0,43851043.0,1.1402237342450441e-07,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-05,Algeria,7,0,12,0,Algeria,Africa,2020.0,43851043.0,2.7365369621881056e-07,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-06,Algeria,5,0,17,0,Algeria,Africa,2020.0,43851043.0,3.87676069643315e-07,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-09,Algeria,3,0,20,0,Algeria,Africa,2020.0,43851043.0,4.5608949369801763e-07,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-12,Algeria,0,0,20,0,Algeria,Africa,2020.0,43851043.0,4.5608949369801763e-07,0.0,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-13,Algeria,5,1,25,1,Algeria,Africa,2020.0,43851043.0,5.701118671225221e-07,2.280447468490088e-08,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-14,Algeria,1,1,26,2,Algeria,Africa,2020.0,43851043.0,5.929163418074229e-07,4.560894936980176e-08,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-15,Algeria,11,0,37,2,Algeria,Africa,2020.0,43851043.0,8.437655633413326e-07,4.560894936980176e-08,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-16,Algeria,11,2,48,4,Algeria,Africa,2020.0,43851043.0,1.0946147848752422e-06,9.121789873960352e-08,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-17,Algeria,10,0,58,4,Algeria,Africa,2020.0,43851043.0,1.3226595317242512e-06,9.121789873960352e-08,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-18,Algeria,2,1,60,5,Algeria,Africa,2020.0,43851043.0,1.3682684810940528e-06,1.1402237342450441e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-19,Algeria,12,1,72,6,Algeria,Africa,2020.0,43851043.0,1.6419221773128635e-06,1.3682684810940528e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-20,Algeria,18,1,90,7,Algeria,Africa,2020.0,43851043.0,2.0524027216410795e-06,1.5963132279430616e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-21,Algeria,12,3,102,10,Algeria,Africa,2020.0,43851043.0,2.32605641785989e-06,2.2804474684900882e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-22,Algeria,37,5,139,15,Algeria,Africa,2020.0,43851043.0,3.1698219812012226e-06,3.420671202735132e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-23,Algeria,62,2,201,17,Algeria,Africa,2020.0,43851043.0,4.583699411665077e-06,3.87676069643315e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-24,Algeria,29,0,230,17,Algeria,Africa,2020.0,43851043.0,5.245029177527203e-06,3.87676069643315e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-25,Algeria,34,2,264,19,Algeria,Africa,2020.0,43851043.0,6.020381316813833e-06,4.3328501901311675e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-26,Algeria,38,2,302,21,Algeria,Africa,2020.0,43851043.0,6.886951354840066e-06,4.788939683829185e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-27,Algeria,65,4,367,25,Algeria,Africa,2020.0,43851043.0,8.369242209358624e-06,5.701118671225221e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-28,Algeria,42,1,409,26,Algeria,Africa,2020.0,43851043.0,9.32703014612446e-06,5.929163418074229e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-29,Algeria,45,3,454,29,Algeria,Africa,2020.0,43851043.0,1.0353231506945e-05,6.613297658621256e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-30,Algeria,57,2,511,31,Algeria,Africa,2020.0,43851043.0,1.165308656398435e-05,7.069387152319274e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-03-31,Algeria,73,4,584,35,Algeria,Africa,2020.0,43851043.0,1.3317813215982114e-05,7.981566139715309e-07,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-01,Algeria,132,9,716,44,Algeria,Africa,2020.0,43851043.0,1.632800387438903e-05,1.0033968861356387e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-02,Algeria,131,14,847,58,Algeria,Africa,2020.0,43851043.0,1.9315390058111045e-05,1.3226595317242512e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-03,Algeria,139,5,986,63,Algeria,Africa,2020.0,43851043.0,2.248521203931227e-05,1.4366819051487556e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-04,Algeria,185,42,1171,105,Algeria,Africa,2020.0,43851043.0,2.670403985601893e-05,2.3944698419145926e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-05,Algeria,80,25,1251,130,Algeria,Africa,2020.0,43851043.0,2.8528397830811004e-05,2.9645817090371144e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-06,Algeria,69,22,1320,152,Algeria,Africa,2020.0,43851043.0,3.0101906584069164e-05,3.466280152104934e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-07,Algeria,103,21,1423,173,Algeria,Africa,2020.0,43851043.0,3.2450767476613954e-05,3.945174120487852e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-08,Algeria,45,20,1468,193,Algeria,Africa,2020.0,43851043.0,3.3476968837434496e-05,4.40126361418587e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-09,Algeria,104,12,1572,205,Algeria,Africa,2020.0,43851043.0,3.584863420466419e-05,4.67491731040468e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-10,Algeria,94,30,1666,235,Algeria,Africa,2020.0,43851043.0,3.7992254825044866e-05,5.3590515509517075e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-11,Algeria,95,21,1761,256,Algeria,Africa,2020.0,43851043.0,4.015867992011045e-05,5.8379455193346255e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-12,Algeria,64,19,1825,275,Algeria,Africa,2020.0,43851043.0,4.1618166299944105e-05,6.271230538347742e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-13,Algeria,89,18,1914,293,Algeria,Africa,2020.0,43851043.0,4.364776454690029e-05,6.681711082675959e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-14,Algeria,69,20,1983,313,Algeria,Africa,2020.0,43851043.0,4.522127330015845e-05,7.137800576373976e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
2020-04-15,Algeria,87,12,2070,325,Algeria,Africa,2020.0,43851043.0,4.7205262597744825e-05,7.411454272592786e-06,3.7355201474105,173757952824.25,3920.0,109.88282,99.6475,76.693,42228429.0
